EventId, Occurrences, EventTemplate
E1885, 1, INFO start_dut_services.__log_monitoring_finalization: The monitoring of the DUT services implementation will finish. Cause: the monitoring has been requested to stop before even starting.
E1886, 2, RsInstallationService.MAIN INFO RohdeSchwarz.InstallationServiceLib.MergingAndMetaDataAddingInstallationProvider - meta data DB version exported PM minimum version path /opt/rohde-schwarz/installation-service/Database/MetaData.db
E1887, 4, INFO __init__.stop: stopping Drift - check if the queue is empty or wait upto sec
E1888, 1, INFO main.__return_on_broker_restart: The broker watcher will terminate because it has been notified to stop.
E1889, 1, warning Failed GET http: //localhost: ConnectionError MaxRetryError HTTPConnectionPool host=\ localhost\ Max retries exceeded with url: /notebooks/tree?token=instrument Caused by NewConnectionError urllib3.connection.HTTPConnection object at Failed to establish a new connection: Errno Connection refused\ context=_setup | get_jupyter_notebook_status | is_running
E1890, 1, INFO srsf_service_impl.Recall: The following RPC calls will be skipped: GetNoisePower GetAwgnParameters GetAwgnListModeConfig GetAwgnEnabled GetSnr GetAwgnAdvanced GetHDefaultMatrixConfig GetLteBeamformingMatrixConfig GetFaderEnabled GetFadingProfile GetBasicConfig GetDopplerShiftConfig GetInsertionLossConfig GetMatrixModeConfig GetGain GetStatus GetHstScenarioConfig ListRfChannels GetRfChannel HasFaderRequirement InitializeFri GetCellReference GetFader GetAwgn GetChannelMatrix
E1891, 1, WARNING: in CRSFirmwareApplicationManager.cpp at RepairedMessageForNotLoadableApplications : unknown thread name Missing manifest information. Applications not loaded: DataApplControl gsmms_sig wcdmaue_sig cdma2k_sig 1xevdo_meas 1xevdo_sig tdscdmaue_meas tdscdmaue_sig DataApplMeas lteue_sig protocoltest fm_meas audio_meas ExternDau TswWiMAX wimax_sig fm_gen bluetooth_sig lteenb_meas wcdmanb_meas gsmbs_meas nbiotue_sig nbiotenb_meas
E1892, 1, RsInstallationService.MAIN INFO RohdeSchwarz.DapiAbstractionLib.InstallationServer - Publishing new state: resourceName : value : getPackages : getPackageDetails : installPackages : removePackages : dependsOn : refreshRepositoryCaches : listOfCredentialInfoSet : credentialInfoSets : id : public user : sa_mrt-art-public isActive : true resourcename : value : listOfRepositories : repositoryInfo : resourceName : value : repositoryType : value : DEBIAN_USER_DEFINED name : rs_MRT-ART-public-debian url : https: //debian.rsint.net/artifactory/rs_MRT-ART-public-debian/ distribution : value : KIRKSTONE components : value : DEVELOP credential : id : public user : sa_mrt-art-public isActive : true resourcename : value : description : rs_MRT-ART-public-debian enabled : true status : resourceName : value : repositoryType : value : DEBIAN_USER_DEFINED name : rs_MRT-ART-public-debian url : https: //debian.rsint.net/artifactory/rs_MRT-ART-public-debian/ distribution : value : KIRKSTONE components : value : INTEGRATION credential : id : public user : sa_mrt-art-public isActive : true resourcename : value : description : rs_MRT-ART-public-debian enabled : true status : resourceName : value : repositoryType : value : DEBIAN_USER_DEFINED name : rs_MRT-ART-public-debian url : https: //debian.rsint.net/artifactory/rs_MRT-ART-public-debian/ distribution : value : KIRKSTONE components : value : INTERNAL credential : id : public user : sa_mrt-art-public isActive : true resourcename : value : description : rs_MRT-ART-public-debian enabled : true status : resourceName : value : repositoryType : value : DEBIAN_USER_DEFINED name : rs_MRT-ART-public-debian url : https: //debian.rsint.net/artifactory/rs_MRT-ART-public-debian/ distribution : value : KIRKSTONE components : value : BETA credential : id : public user : sa_mrt-art-public isActive : true resourcename : value : description : rs_MRT-ART-public-debian enabled : true status : resourceName : value : repositoryType : value : DEBIAN_USER_DEFINED name : rs_MRT-ART-public-debian url : https: //debian.rsint.net/artifactory/rs_MRT-ART-public-debian/ distribution : value : KIRKSTONE components : value : OFFICIAL credential : id : public user : sa_mrt-art-public isActive : true resourcename : value : description : rs_MRT-ART-public-debian enabled : true status : importRepository : deviceTopologySet : primaryDevice : description : id : hostName :
E1893, 560, .NET ThreadPool Worker INFO RohdeSchwarz.InstallationServiceLib.InstallationService - Stats: Working set Virtual set CPU Time s CPU User Time s Threads
E1894, 1, WARNING: in CRSFirmwareApplicationManager.cpp at RepairedMessageForLoadableButNotFunctionalApplications : unknown thread name Application s not loaded. Check consistency of productdefinition: BaseFwa wlan_meas IPerf iptune iplogging throughput delay Ping
E1895, 2, INFO: DUT services starter: It has been required in instance no. of DUT related services to stop waiting for the broker from:
E1896, 1, INFO: DUT services starter: The monitoring of the DUT services implementation will finish. Cause: the monitoring has been requested to stop before even starting.
E1897, 1, info Run callbacks for modified Jupyter Notebook status old=JupyterNotebookStatus running=True notebook_url= http: //localhost: token= instrument new=JupyterNotebookStatus running=False notebook_url= http: //localhost: token= instrument context=StopJupyterNotebookServer
E1898, 1, RepositoryStatusMonitor INFO RohdeSchwarz.DapiAbstractionLib.InstallationServer - Publishing new state: resourceName : value : getPackages : getPackageDetails : installPackages : removePackages : dependsOn : refreshRepositoryCaches : listOfCredentialInfoSet : credentialInfoSets : id : public user : sa_mrt-art-public isActive : true resourcename : value : listOfRepositories : repositoryInfo : resourceName : value : repositoryType : value : DEBIAN_USER_DEFINED name : rs_MRT-ART-public-debian url : https: //debian.rsint.net/artifactory/rs_MRT-ART-public-debian/ distribution : value : KIRKSTONE components : value : DEVELOP validValues : BETA DEVELOP INTEGRATION INTERNAL OFFICIAL credential : id : public user : sa_mrt-art-public isActive : true resourcename : value : description : rs_MRT-ART-public-debian enabled : true status : value : SUCCESS resourceName : value : repositoryType : value : DEBIAN_USER_DEFINED name : rs_MRT-ART-public-debian url : https: //debian.rsint.net/artifactory/rs_MRT-ART-public-debian/ distribution : value : KIRKSTONE components : value : INTEGRATION validValues : BETA DEVELOP INTEGRATION INTERNAL OFFICIAL credential : id : public user : sa_mrt-art-public isActive : true resourcename : value : description : rs_MRT-ART-public-debian enabled : true status : value : SUCCESS resourceName : value : repositoryType : value : DEBIAN_USER_DEFINED name : rs_MRT-ART-public-debian url : https: //debian.rsint.net/artifactory/rs_MRT-ART-public-debian/ distribution : value : KIRKSTONE components : value : INTERNAL validValues : BETA DEVELOP INTEGRATION INTERNAL OFFICIAL credential : id : public user : sa_mrt-art-public isActive : true resourcename : value : description : rs_MRT-ART-public-debian enabled : true status : value : SUCCESS resourceName : value : repositoryType : value : DEBIAN_USER_DEFINED name : rs_MRT-ART-public-debian url : https: //debian.rsint.net/artifactory/rs_MRT-ART-public-debian/ distribution : value : KIRKSTONE components : value : BETA validValues : BETA DEVELOP INTEGRATION INTERNAL OFFICIAL credential : id : public user : sa_mrt-art-public isActive : true resourcename : value : description : rs_MRT-ART-public-debian enabled : true status : value : SUCCESS resourceName : value : repositoryType : value : DEBIAN_USER_DEFINED name : rs_MRT-ART-public-debian url : https: //debian.rsint.net/artifactory/rs_MRT-ART-public-debian/ distribution : value : KIRKSTONE components : value : OFFICIAL validValues : BETA DEVELOP INTEGRATION INTERNAL OFFICIAL credential : id : public user : sa_mrt-art-public isActive : true resourcename : value : description : rs_MRT-ART-public-debian enabled : true status : value : SUCCESS importRepository : deviceTopologySet : primaryDevice : description : id : hostName :
E1899, 1, WARNING: in CFwApplicationManagement.cpp at UpdateApplicationsFunctionality : unknown thread name Application s not functional. Will not be loaded even if part of product description: lteue_meas nr6gue_meas nrmmwue_meas
E1900, 1, Starting EventLog args: /usr/lib/eventlog/eventlog --test_environment_instance --log_to_stdout false --parent_pid --zmq_broker_mode slave --rpc_channel_transport tcp: --message_dispatcher_pull_transport tcp: --message_dispatcher_pub_transport tcp: --message_dispatcher_xpub_transport tcp: --text_log_folder
E1901, 4, DeviceApiSubscriber DEBUG: | | | SDL | - | - | - | - | - |
E1902, 4, DeviceApiSubscriber DEBUG: | LTE | | SDL | - | - | - | - | - |
E1903, 2, DeviceApiSubscriber DEBUG: | NR | | SDL | - | - | - | - | - |
E1904, 11, DeviceApiSubscriber DEBUG: | NR | | SUL | - | - | - | - | - |
E1905, 1, WARNING: in cdevicefootprintprovider.cpp at getNameSpaceVersions : unknown thread name RsAlf: : AlfManagerConfigurationClient: : getNamespaceVersions returnd error code: - Connection to local AlfManager could not be initialized.
E1906, 2, ?xml version = encoding = config version = section v = RatRqm message NAME v = fast: : GeneralCfg / ownIpAddress v = / useLocalMaiss v = no / maissIpAddress v = / basePort v = / coreAffinity e core v = / tasks e name v = RatRqm-task / prio v = / /e e name v = RatXCs-task / prio v = / /e e name v = iss-task / prio v = / queueSize /e e name v = / prio v = / /e /tasks /e /coreAffinity !--text log configuration-- textLogConfig e logger v = log / level v = debug / /e e logger v = log.fast.core / level v = debug / /e e logger v = log.fast.core.msg / level v = debug / /e e logger v = log.fast.core.iss / level v = debug / /e e logger v = log.fast.core.shutdown / level v = debug / /e e logger v = log.fast.core.assert / level v = debug / /e e logger v = log.fast.plugins / level v = debug / /e e logger v = log.fast.fte / level v = debug / /e e logger v = log.sockets / level v = debug / /e e logger v = log.rat.rqm / level v = debug / /e e logger v = log.astSync / level v= warn / /e e logger v = log.coreLoad / level v = warn / /e /textLogConfig textLogFileName v = RatRqm.log / textLogSize v = / msgLogConfig destination v= TraceSap / traceSapIpAddress v = traceSapPort v = traceSapBufferSize v = logTaskSleepInMs v = / /msgLogConfig /message !--application specific configuration-- message NAME v = fast: : ApplicationCfg / properties !--the device name used to register with maiss-- e key v = deviceName / data v = DEVICE_RAT_RQM / /e e key v = enableFMex / data v = no / /e e key v = SkipChw / data v = no / /e e key v = alwaysLteZ / data v = no / /e e key v = ttcnMode / data v = no / /e e key v = sigIf / data v = hua / /e e key v = threeAUs / data v = yes / /e e key v = bbcSR / data v = no / /e /properties /message message NAME v = fast: : DeploymentCfg / devices e !-- this must match with the device name used to register with maiss-- name v = DEVICE_RAT_RQM / entities e name v = RatRqm-Xca / properties e key v = instance / data v = / /e e key v = RQM-IPAddress / data v = IP: / /e e key v = ZMQ-Master / data v = tcp: / /e e key v = ZMQ-ClientInstanceName / data v = / /e e key v = ZMQ-ServiceName / data v = RatRqm1 / /e e key v = server_type / data v = ZMQ / /e /properties /e /entities /e /devices /message /section /config RatRqm1 : Connecting RPC Service attcp:
E1907, 1, INFO srss_service_impl.Recall: The following RPC calls will be skipped: StartCell StopCell CellSetDownloaded CellSetWillbeStopped TriggerCommand GetEpsDefaultBearer GetPdnAddress StartBlerMeasurements GetFivegsPduSession GetPduSessionStatus GetPduAddress GetFivegsDefaultQosFlow GetFivegsQosFlow AddSCell GetModem GetLteCellGroup GetNrCellGroup Start Stop
E1908, 1, WARNING: in CRSFirmwareApplicationManager.cpp at RepairedMessageForNotLoadableApplications : unknown thread name Missing manifest information. Applications not loaded: DataApplControl gsmms_sig wcdmaue_sig cdma2k_sig 1xevdo_meas 1xevdo_sig tdscdmaue_meas tdscdmaue_sig DataApplMeas lteue_sig protocoltest fm_meas audio_meas ExternDau TswWiMAX wimax_sig fm_gen bluetooth_sig lteenb_meas wcdmanb_meas gsmbs_meas nbiotue_sig nbiotenb_meas
E1909, 2, DeviceApiSubscriber DEBUG: | Rat | Band | Duplex Mode | Uplink ARFCN | Downlink ARFCN | Uplink Freq | Downlink Freq | Bandwidth |
E1910, 1, WARNING: in cdevicefootprintprovider.cpp at getNameSpaceVersions : unknown thread name RsAlf: : AlfManagerConfigurationClient: : getNamespaceVersions returnd error code: - Connection to local AlfManager could not be initialized.
E1911, 115, DeviceApiSubscriber DEBUG: | | | | - | - | - | - | - |
E1912, 22, name : uplinkConfigurations : bands : values : frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A
E1913, 1, name : DC_3A_SUL_n41A-n80A uplinkConfigurations : DC_3A_n41A DC_3C_n41A DC_3A_n80A_ULSUP-TDM_n41A DC_3C_n80A_ULSUP-TDM_n41A bands : values : frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A
E1914, 1, name : DC_3C_SUL_n41A-n80A uplinkConfigurations : DC_3A_n41A DC_3C_n41A DC_3A_n80A_ULSUP-TDM_n41A DC_3C_n80A_ULSUP-TDM_n41A bands : values : frequencyBand : value : bandwidthClass : value : C frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A lteBandwidthCombinationSets : sets : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : values : value : bandwidthsPerCarrier : values : value : values : value : value : value : value : maximumAggregatedBandwidth : value :
E1915, 1, name : DC_3C_SUL_n78A-n80A uplinkConfigurations : DC_3A_n78A DC_3A_n80A_ULSUP-TDM_n78A bands : values : frequencyBand : value : bandwidthClass : value : C frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A lteBandwidthCombinationSets : sets : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : values : value : bandwidthsPerCarrier : values : value : values : value : value : value : value : maximumAggregatedBandwidth : value :
E1916, 1, name : DC_66A_SUL_n78 2A -n86A uplinkConfigurations : DC_66A_n78A DC_66A_n86A_ULSUP-TDM_n78A bands : values : frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A
E1917, 1, name : DC_1A-3A_SUL_n78A-n80A uplinkConfigurations : DC_1A_n78A DC_1A_n80A DC_3A_n78A DC_3A_n80A_ULSUP-TDM_n78A bands : values : frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A lteBandwidthCombinationSets : sets : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : maximumAggregatedBandwidth : value : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : value : maximumAggregatedBandwidth : value :
E1918, 1, name : DC_3A-7A_SUL_n78A-n80A uplinkConfigurations : DC_3A_n78A DC_3A_n80A_ULSUP-TDM_n78A DC_7A_n78A DC_7A_n80A bands : values : frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A lteBandwidthCombinationSets : sets : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : maximumAggregatedBandwidth : value : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : maximumAggregatedBandwidth : value :
E1919, 1, name : uplinkConfigurations : DC_3A_n78A DC_3A_n80A_ULSUP-TDM_n78A DC_7A_n78A DC_7A_n80A bands : values : frequencyBand : value : bandwidthClass : value : C frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A lteBandwidthCombinationSets : sets : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : values : value : bandwidthsPerCarrier : values : value : values : value : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : maximumAggregatedBandwidth : value :
E1920, 1, name : uplinkConfigurations : DC_3A_n78A DC_3A_n80A_ULSUP-TDM_n78A DC_20A_n78A bands : values : frequencyBand : value : bandwidthClass : value : C frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A lteBandwidthCombinationSets : sets : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : values : value : bandwidthsPerCarrier : values : value : values : value : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : maximumAggregatedBandwidth : value :
E1921, 1, name : DC_3A-8A_SUL_n78A-n80A uplinkConfigurations : DC_3A_n78A DC_3A_n80A_ULSUP-TDM_n78A DC_8A_n78A DC_8A_n80A bands : values : frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A lteBandwidthCombinationSets : sets : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : maximumAggregatedBandwidth : value : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : maximumAggregatedBandwidth : value : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : maximumAggregatedBandwidth : value : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : maximumAggregatedBandwidth : value :
E1922, 1, name : DC_3A-20A_SUL_n78A-n80A uplinkConfigurations : DC_3A_n78A DC_3A_n80A_ULSUP-TDM_n78A DC_20A_n78A bands : values : frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A frequencyBand : value : bandwidthClass : value : A lteBandwidthCombinationSets : sets : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : maximumAggregatedBandwidth : value : bandwidthsPerBand : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : value : value : frequencyBand : value : bandwidthParametrizationsAcrossCarriers : bandwidthsPerCarrier : values : value : value : maximumAggregatedBandwidth : value :
